seller_rank,seller_id_short,seller_state,total_orders,seller_attributed_order_value,avg_review,late_rate,performance_tier
943,458d868c...dde6,RS,2,2822.75,5.0,0.0,medium
944,1444c08e...fcf2,BA,1,2818.74,1.0,0.0,medium
945,6989574b...da59,PR,7,2799.4999999999995,4.857142857142857,0.0,medium
946,1b7e5006...b121,SP,11,2785.96,4.363636363636363,0.18181818181818182,medium
947,14a08204...e0eb,SP,28,2779.1,3.892857142857143,0.0,medium
948,729b2d09...d050,SP,49,2768.66,4.489795918367347,0.08333333333333333,medium
949,fe49ee02...ba8d,SP,17,2752.4400000000005,4.0588235294117645,0.0625,medium
950,f615fe7e...3e60,SP,23,2748.96,4.3478260869565215,0.09090909090909091,medium
951,0015a82c...0532,SP,3,2748.06,3.6666666666666665,0.0,medium
952,0ffa40d5...144f,SP,33,2746.4700000000003,4.484848484848484,0.15151515151515152,medium
953,8f78f090...c2ed,MG,13,2745.9500000000003,3.769230769230769,0.07692307692307693,medium
954,e38db885...dbcf,DF,30,2737.55,4.466666666666667,0.13333333333333333,medium
955,6df688df...9d88,MG,40,2733.5600000000004,4.575,0.0,medium
956,9a84ba99...1ea2,GO,16,2720.9300000000003,3.625,0.0,medium
957,5eeb9c75...a334,SP,9,2718.74,4.222222222222222,0.2222222222222222,medium
958,df91910b...2f6f,SP,14,2707.12,4.357142857142857,0.0,medium
959,c2d70ce2...6dc8,SP,13,2699.92,4.615384615384615,0.0,medium
960,de0c7882...df39,SP,14,2697.83,4.642857142857143,0.0,medium
961,4978a02e...334e,SP,18,2696.84,3.5555555555555554,0.0,medium
962,78c99c6d...1e3f,SP,31,2695.77,4.419354838709677,0.0967741935483871,medium
963,1354d516...e85e,SP,18,2694.7200000000003,3.888888888888889,0.05555555555555555,medium
964,ed859002...3000,PR,7,2690.6400000000003,3.7142857142857144,0.0,medium
965,fb89df7f...7364,PR,22,2687.4300000000003,3.8636363636363638,0.09090909090909091,medium
966,dc8798cb...5616,SP,41,2680.7000000000003,3.0853658536585367,0.05714285714285714,medium
967,cfe94489...5d10,SP,20,2672.8199999999997,4.3,0.1,medium
968,a0869268...1c5a,SP,6,2660.91,5.0,0.0,medium
969,acadd4d3...7533,SP,12,2646.94,4.25,0.16666666666666666,medium
970,6bbcb892...d407,SC,10,2646.8300000000004,4.5,0.0,medium
971,d06d019f...170c,SP,17,2641.44,4.529411764705882,0.058823529411764705,medium
972,fa74b2f3...1cf1,SP,11,2635.6800000000003,2.3636363636363638,0.4,medium
973,3d39fbf2...9e23,SP,8,2634.83,4.75,0.0,medium
974,76833248...4396,SP,2,2630.6800000000003,5.0,0.0,medium
975,7f7b8245...1d77,SP,38,2630.23,4.552631578947368,0.02631578947368421,medium
976,7b8e8ec3...a87b,SC,5,2616.3,4.8,0.2,medium
977,c6381d2d...ff76,RS,15,2614.2599999999998,3.8666666666666667,0.0,medium
978,77a515ca...00e1,SP,26,2613.58,4.423076923076923,0.11538461538461539,medium
979,cd843d4c...3ba3,MG,5,2612.5600000000004,3.8,0.0,medium
980,34f563c8...2e28,RS,8,2578.5,4.625,0.0,medium
981,412a4720...ddbe,SP,21,2569.16,4.238095238095238,0.047619047619047616,medium
982,b83cedfb...17ce,SP,24,2568.75,4.208333333333333,0.08333333333333333,medium
983,723cd880...da30,SP,11,2549.63,4.090909090909091,0.09090909090909091,medium
984,3481aa57...3bf7,SP,25,2547.1699999999996,3.88,0.0,medium
985,91f0eec2...d1ca,SC,11,2545.26,3.5454545454545454,0.2727272727272727,medium
986,cf2384dd...5e65,SP,16,2534.94,3.9375,0.0,medium
987,9bcdfa7b...86ae,SC,14,2523.7900000000004,4.428571428571429,0.07142857142857142,medium
988,120476eb...9bf2,RJ,4,2519.6299999999997,4.25,0.0,medium
989,e6a69c4a...44bc,SP,24,2518.94,3.875,0.0,medium
990,8bdd8e3f...1974,SP,11,2515.55,4.545454545454546,0.1111111111111111,medium
991,30c7f28f...0c17,RJ,7,2503.16,1.6666666666666667,0.5,medium
992,0417b067...477f,SC,13,2501.75,3.923076923076923,0.3076923076923077,medium
993,17908cf9...a516,GO,11,2495.41,4.545454545454546,0.09090909090909091,medium
994,1b1ae47a...fa9d,PR,11,2490.3999999999996,3.9,0.0,medium
995,165b1235...6fb0,SP,11,2489.8,4.363636363636363,0.09090909090909091,medium
996,4391ea5c...373d,RS,3,2484.3,4.666666666666667,0.0,medium
997,2be17df1...cc09,SC,16,2477.5499999999997,4.1875,0.0625,medium
998,bf84056e...338f,SP,36,2477.32,3.75,0.08571428571428572,medium
999,f5f2ab9b...37da,SP,18,2474.55,4.277777777777778,0.1111111111111111,medium
1000,272f092d...f18f,SP,26,2471.3399999999997,3.82,0.0,medium
1001,2f09f7d3...262b,SP,11,2468.4100000000003,2.909090909090909,0.14285714285714285,medium
1002,53d00c40...869d,SP,17,2462.07,4.352941176470588,0.23529411764705882,medium
1003,4c8b8048...a916,SP,23,2458.8099999999995,2.9565217391304346,0.10526315789473684,medium
1004,8fe8786e...7bf1,SC,5,2456.44,4.6,0.0,medium
1005,3e8bd881...3c50,RJ,9,2450.25,4.125,0.375,medium
1006,e5475dca...eda8,SP,19,2443.2200000000003,4.105263157894737,0.05263157894736842,medium
1007,8ca1551a...851f,PR,11,2442.94,3.909090909090909,0.09090909090909091,medium
1008,c8467937...f5ef,MG,30,2442.74,4.071428571428571,0.13333333333333333,medium
1009,6b536a23...97f6,RJ,19,2437.97,3.9473684210526314,0.05555555555555555,medium
1010,373ee4a3...b9ac,RJ,13,2431.8100000000004,3.923076923076923,0.07692307692307693,medium
1011,07bf9669...f698,SP,18,2422.22,3.7222222222222223,0.0,medium
1012,93b9a990...19bf,SP,20,2420.11,4.052631578947368,0.0,medium
1013,9dda5bba...5d09,MG,19,2419.33,4.105263157894737,0.10526315789473684,medium
1014,6aa39286...49fd,RJ,18,2410.68,4.611111111111111,0.05555555555555555,medium
1015,72bc2cce...d237,SP,17,2404.9700000000003,4.647058823529412,0.0,medium
1016,abbf6046...99e7,SC,7,2393.14,4.142857142857143,0.0,medium
1017,55bb6fe5...28ff,SP,15,2393.0199999999995,3.466666666666667,0.13333333333333333,medium
1018,54583ab3...b589,SP,10,2391.08,4.8,0.0,medium
1019,5debea79...6145,PR,25,2388.13,4.36,0.0,medium
1020,6a38087b...6dea,GO,15,2381.35,4.6,0.0,medium
1021,3a1a1fec...169d,SP,15,2378.63,3.8666666666666667,0.26666666666666666,medium
1022,5b581417...3944,SC,12,2376.3,3.5,0.2727272727272727,medium
1023,d97df382...823c,SP,29,2362.92,3.925925925925926,0.17857142857142858,medium
1024,f41ce2e2...7a2f,SP,27,2362.6,4.296296296296297,0.0,medium
1025,25cf099d...59ab,SP,50,2359.55,4.326530612244898,0.04,medium
1026,e5f9e61c...032f,SC,4,2353.44,4.0,0.25,medium
1027,3586b858...b5ff,SP,36,2352.3500000000004,4.416666666666667,0.027777777777777776,medium
1028,87d30a6a...1d24,SP,17,2349.91,4.352941176470588,0.058823529411764705,medium
1029,747e73c0...2689,PE,3,2341.76,4.333333333333333,0.0,medium
1030,7ade73f1...2c15,SP,27,2338.17,4.769230769230769,0.0,medium
1031,bf100ecb...f92c,PR,20,2337.01,4.444444444444445,0.0,medium
1032,65b081a0...9dd8,GO,19,2326.67,4.315789473684211,0.0,medium
1033,4e5725ba...d462,SP,22,2313.2,3.409090909090909,0.2857142857142857,medium
1034,3a4127e1...e170,SP,6,2310.95,3.5,0.0,medium
1035,95ec4458...7619,SP,27,2303.43,4.615384615384615,0.037037037037037035,medium
1036,ea65d8b5...86ad,SP,9,2292.2200000000003,4.0,0.0,medium
1037,7fdb0720...3a22,PR,9,2288.31,2.4444444444444446,0.1111111111111111,medium
1038,1dc2de47...0dea,SP,25,2287.5000000000005,4.56,0.12,medium
1039,e2c92f9c...bff7,SP,14,2286.61,4.071428571428571,0.0,medium
1040,bc2ac6b9...c17e,SP,18,2279.5600000000004,4.555555555555555,0.0,medium
1041,5075aaa8...9b41,MG,13,2270.5200000000004,3.5833333333333335,0.0,medium
1042,2a6fbeaa...1ce4,SC,30,2265.2799999999997,3.9310344827586206,0.06666666666666667,medium
1043,ffeee66a...f534,SP,14,2259.55,4.214285714285714,0.14285714285714285,medium
1044,c8417879...c332,SP,26,2255.44,4.28,0.12,medium
1045,e24d3429...5879,SP,19,2250.7000000000003,4.2631578947368425,0.05263157894736842,medium
1046,7139dc51...b2e4,SP,22,2247.9300000000003,4.0,0.13636363636363635,medium
1047,f63d8f29...19ff,SP,17,2246.9500000000003,4.470588235294118,0.11764705882352941,medium
1048,5b33b527...d09a,PR,16,2238.34,4.125,0.0625,medium
1049,3ca08eeb...7742,PR,14,2235.1,4.428571428571429,0.0,medium
1050,d6ab728c...f9b7,SP,12,2233.8199999999997,4.416666666666667,0.0,medium
1051,a36b125a...7bdc,SP,24,2232.63,3.9583333333333335,0.13043478260869565,medium
1052,dfc475d5...3827,PR,19,2228.0699999999997,4.315789473684211,0.05555555555555555,medium
1053,392e0502...cd77,SP,20,2227.59,4.157894736842105,0.11764705882352941,medium
1054,9449f25a...6949,RJ,10,2225.84,4.0,0.2222222222222222,medium
1055,198c7ea1...860c,MG,25,2225.38,3.88,0.12,medium
1056,adcf5047...3cb5,MG,19,2223.8,3.263157894736842,0.1875,medium
1057,fac1a901...f355,SP,9,2222.91,4.666666666666667,0.0,medium
1058,3bfba5a7...5821,PR,4,2218.19,5.0,0.0,medium
1059,1782ce2d...04e1,SP,9,2218.17,4.333333333333333,0.1111111111111111,medium
1060,c679fb69...4d58,RS,14,2213.89,3.8461538461538463,0.14285714285714285,medium
1061,3d2531ec...267a,MG,10,2212.6,4.222222222222222,0.0,medium
1062,1690cada...8167,SP,11,2211.38,4.545454545454546,0.1,medium
1063,9b00ed88...2d16,SP,47,2203.36,4.468085106382978,0.06521739130434782,medium
1064,71592660...babc,SP,6,2200.55,4.333333333333333,0.0,medium
1065,731ef20c...1271,SC,2,2197.6,3.5,0.0,medium
1066,1b8b75e2...76ce,SP,19,2195.61,3.3684210526315788,0.06666666666666667,medium
1067,1976a05e...5fe7,SP,8,2190.66,3.875,0.25,medium
1068,15cd6eef...21b1,MG,16,2188.86,4.25,0.0625,medium
1069,411f3b52...bc2d,SP,21,2182.7200000000003,4.105263157894737,0.14285714285714285,medium
1070,a5a1bfcf...1ee4,SP,21,2160.8499999999995,4.333333333333333,0.09523809523809523,medium
1071,d9a84e14...8ba6,SP,54,2157.34,4.518518518518518,0.05660377358490566,medium
1072,8de8fe3a...d73e,SP,1,2155.35,5.0,0.0,medium
1073,11245373...a0c1,SP,7,2154.77,4.142857142857143,0.0,medium
1074,d1ef48b3...398f,PR,29,2144.69,4.448275862068965,0.10714285714285714,medium
1075,5ab05b6d...c832,SP,10,2142.8500000000004,3.8,0.1,medium
1076,1dfe5347...f5c4,SP,21,2129.7299999999996,3.4,0.25,medium
1077,c4fb51fb...8f6e,PR,15,2126.61,3.533333333333333,0.13333333333333333,medium
1078,ec4608a1...eaf4,SP,18,2121.36,3.1666666666666665,0.23529411764705882,medium
1079,91f5779a...803f,RJ,6,2117.09,3.8333333333333335,0.0,medium
1080,f5f1f2c5...ddc9,SP,12,2115.83,3.25,0.1,medium
1081,058cb5ae...0a59,RJ,12,2107.42,3.5833333333333335,0.09090909090909091,medium
1082,d3674f27...f669,DF,20,2101.82,4.1,0.1,medium
1083,f9903dd0...f231,SC,10,2101.48,3.2,0.0,medium
1084,3935fe5f...e09d,SP,16,2101.35,4.0,0.125,medium
1085,5b85809e...0ed9,SP,12,2097.36,4.25,0.0,medium
1086,013900e8...5b1a,PR,23,2089.37,4.695652173913044,0.0,medium
1087,ffc47076...57b7,SP,28,2087.13,4.444444444444445,0.037037037037037035,medium
1088,74bafed3...589a,SP,3,2084.73,2.6666666666666665,0.0,medium
1089,75fbb52e...8d3e,GO,40,2074.5099999999998,4.358974358974359,0.05263157894736842,medium
1090,c5f7feb0...1917,SP,11,2058.46,4.2727272727272725,0.09090909090909091,medium
1091,7ecd59e5...9c1f,DF,24,2054.52,4.416666666666667,0.16666666666666666,medium
1092,845e8036...0240,RJ,21,2045.2400000000002,3.9523809523809526,0.0,medium
1093,b2a6d334...5a0e,SP,25,2038.5900000000001,4.48,0.0,medium
1094,3785b653...8091,PR,21,2033.27,4.714285714285714,0.0,medium
1095,8ec76bb0...6623,SC,1,2028.75,5.0,0.0,medium
1096,002100f7...b48f,SP,51,2028.16,3.9019607843137254,0.18,medium
1097,a70e9066...6762,PR,2,2027.4,5.0,0.0,medium
1098,656591be...578a,SP,7,2021.2,4.571428571428571,0.2857142857142857,medium
1099,293dee95...5ebe,DF,8,2019.2199999999998,5.0,0.0,medium
1100,2a61c271...e922,SP,18,2013.1299999999997,4.055555555555555,0.2222222222222222,medium
1101,901b460c...f3a3,RS,5,2012.56,4.4,0.0,medium
1102,f1ed6bd0...a527,RS,17,1996.5800000000002,4.411764705882353,0.058823529411764705,medium
1103,75869191...9648,RJ,11,1994.9300000000003,3.8181818181818183,0.18181818181818182,medium
1104,5b0cc932...c256,SP,12,1994.0900000000001,3.5833333333333335,0.25,medium
1105,3092c0b2...b9b8,SP,19,1983.9900000000002,3.6315789473684212,0.0,medium
1106,15fa791d...0657,SP,8,1983.29,4.25,0.125,medium
1107,e63e8bfa...bb81,SP,42,1979.1699999999998,4.238095238095238,0.04878048780487805,medium
1108,094ced05...6712,SP,19,1978.23,4.052631578947368,0.0,medium
1109,718539d3...e2e2,SP,37,1977.95,4.4324324324324325,0.0,medium
1110,81783131...b5d9,SP,13,1977.58,3.5,0.125,medium
1111,ca4b7751...8380,SP,14,1973.62,4.5,0.21428571428571427,medium
1112,406740ee...3c4a,ES,8,1972.08,4.375,0.125,medium
1113,c3e1abd7...fe29,SP,13,1967.5800000000002,4.461538461538462,0.0,medium
1114,1ca4bdb0...ed26,MG,4,1963.08,4.5,0.3333333333333333,medium
1115,4b1eaadf...6d52,SP,8,1962.82,2.0,0.2,medium
1116,dd4d95ba...e169,ES,4,1962.41,4.25,0.5,medium
1117,a4bd6e9a...f53d,RJ,4,1960.9700000000003,4.5,0.0,medium
1118,52f0fe43...7eaa,SP,21,1960.9000000000005,3.5238095238095237,0.15789473684210525,medium
1119,39d54ff9...dc07,SP,23,1956.9900000000002,3.9130434782608696,0.13636363636363635,medium
1120,8378eb36...c3b7,SC,7,1956.6699999999998,3.857142857142857,0.14285714285714285,medium
1121,2ff6b7bf...96da,PR,7,1955.12,4.714285714285714,0.0,medium
1122,fa3a0b5a...2123,SP,7,1953.41,4.142857142857143,0.14285714285714285,medium
1123,df0f42bc...cfbb,SC,14,1946.4499999999998,4.142857142857143,0.0,medium
1124,d5b9a084...a853,SP,7,1945.2899999999997,3.5714285714285716,0.2857142857142857,medium
1125,0b18d63d...7df2,SP,9,1944.03,4.777777777777778,0.0,medium
1126,8a2d12a9...b653,PR,18,1933.62,4.588235294117647,0.0,medium
1127,d354c38a...963b,RJ,18,1926.1799999999998,4.294117647058823,0.058823529411764705,medium
1128,26e2c91e...e35b,SP,12,1923.8700000000001,3.0,0.4166666666666667,medium
1129,0ac4201f...f3c9,SP,13,1910.87,4.230769230769231,0.07692307692307693,medium
1130,edc518ba...186f,SP,6,1909.55,3.6666666666666665,0.0,medium
1131,6ddc28b6...98a9,SP,11,1900.09,4.181818181818182,0.09090909090909091,medium
1132,e64d65bc...1246,SP,12,1899.9600000000003,3.0833333333333335,0.3333333333333333,medium
1133,66fd84ee...d5ab,RS,11,1891.3,3.3636363636363638,0.09090909090909091,medium
1134,8daab224...d8ef,SP,16,1888.6400000000003,4.625,0.0625,medium
1135,77fccaae...c48c,RJ,11,1888.44,4.454545454545454,0.0,medium
1136,8a1ff5c3...908a,PR,2,1882.8,5.0,0.0,medium
1137,659e8466...bedd,BA,11,1880.0,4.363636363636363,0.0,medium
1138,af3ef48d...63e5,SP,21,1873.13,3.761904761904762,0.047619047619047616,medium
1139,5f67c608...cece,PR,13,1871.03,3.5384615384615383,0.3076923076923077,medium
1140,866558b3...016f,PR,5,1870.75,4.8,0.0,medium
1141,b33aaadd...0371,SP,16,1863.04,3.9375,0.125,medium
1142,0887a9f0...fc6c,SP,12,1862.35,4.416666666666667,0.08333333333333333,medium
1143,06bb3a2f...d944,MG,17,1862.33,4.588235294117647,0.0,medium
1144,2709af95...56e9,SP,26,1859.02,3.84,0.12,medium
1145,8b87cd0d...4d59,SP,5,1853.9,2.6,0.0,medium
1146,7a2d2949...18b1,PR,11,1850.23,4.2727272727272725,0.0,medium
1147,3771c85b...41e3,SP,26,1842.26,3.8461538461538463,0.15384615384615385,medium
1148,d4e12e78...1cae,SP,29,1839.6699999999996,4.620689655172414,0.06896551724137931,medium
1149,02c98809...b551,SP,13,1836.9500000000003,4.583333333333333,0.0,medium
1150,f918546b...8b2b,SP,20,1830.15,3.85,0.2,medium
1151,41b86b55...b167,SP,10,1829.91,4.3,0.0,medium
1152,bafc5aa1...2e70,MG,9,1829.47,3.7777777777777777,0.1111111111111111,medium
1153,f3c38ab6...9182,SP,15,1828.59,4.266666666666667,0.06666666666666667,medium
1154,4bf65805...31b2,SP,2,1824.56,4.5,0.0,medium
1155,1660ad78...b417,SP,12,1818.2799999999997,4.583333333333333,0.08333333333333333,medium
1156,cbf09e83...b972,SP,10,1815.4,4.4,0.0,medium
1157,138dbe45...1526,SP,49,1814.8,4.081632653061225,0.04081632653061224,medium
1158,04e38a23...399a,SP,23,1811.27,3.652173913043478,0.15789473684210525,medium
1159,e256a62e...d561,PR,12,1809.5500000000002,4.416666666666667,0.0,medium
1160,02dcd3e8...5493,MG,14,1804.07,3.857142857142857,0.3076923076923077,medium
1161,081acf3d...7bc2,MG,4,1802.8,3.25,0.25,medium
1162,97512d3f...0f8a,SP,12,1800.42,4.25,0.08333333333333333,medium
1163,53b0300c...5ee8,SP,5,1799.46,5.0,0.0,medium
1164,01bcc9d2...2a47,GO,11,1798.8700000000001,4.4,0.0,medium
1165,a2326665...7478,RS,11,1791.44,3.8181818181818183,0.0,medium
1166,cb810bd3...a1fa,RJ,1,1789.02,4.0,0.0,medium
1167,d8c7ba53...d2e1,PR,22,1788.3400000000001,4.5,0.0,medium
1168,f235413f...4901,SP,3,1788.3400000000001,3.6666666666666665,0.0,medium
1169,fe701d88...e9f9,RJ,11,1787.94,4.0,0.1,medium
1170,44f091b5...85e5,SP,6,1787.71,2.5,0.6666666666666666,medium
1171,817f85db...df89,SP,11,1783.8899999999999,4.545454545454546,0.0,medium
1172,01fd0772...80d9,SP,31,1783.36,4.161290322580645,0.03225806451612903,medium
1173,6806dad1...f706,PR,10,1783.2600000000002,3.95,0.1,medium
1174,d2e753bb...c8ca,BA,14,1774.94,3.6785714285714284,0.07142857142857142,medium
1175,5f3ae913...413a,SP,43,1773.7600000000002,4.642857142857143,0.07142857142857142,medium
1176,ffff564a...3726,SP,20,1770.8600000000001,2.1,0.0,medium
1177,5b97c06a...7a92,MG,4,1769.5900000000001,3.25,0.6666666666666666,medium
1178,78a4d36f...a69f,SP,7,1768.9,4.285714285714286,0.14285714285714285,medium
1179,6b1c4d4d...5318,RS,1,1759.04,5.0,0.0,medium
1180,83b08de9...ffca,RJ,5,1758.38,4.0,0.4,medium
1181,b0f2a612...60e3,PR,6,1758.28,4.833333333333333,0.0,medium
1182,2e1a7d07...2ff1,SP,19,1750.55,4.052631578947368,0.16666666666666666,medium
1183,6eb94e14...2a50,SP,10,1749.77,4.444444444444445,0.1111111111111111,medium
1184,e7f3bf1e...16e5,SP,18,1747.69,4.555555555555555,0.0,medium
1185,0eaa7e33...6cbd,SP,15,1746.9,4.714285714285714,0.0,medium
1186,7813ea3e...97b9,SP,9,1745.9899999999998,3.888888888888889,0.1111111111111111,medium
1187,5e105f5c...55b1,SP,8,1745.73,4.5,0.125,medium
1188,7e26c750...be95,MG,23,1733.1799999999998,4.434782608695652,0.0,medium
1189,d4ffeb15...fb7e,SP,11,1724.8100000000002,4.3,0.0,medium
1190,431050a0...2b46,SP,12,1720.95,4.25,0.0,medium
1191,f08c008c...a2a8,PR,22,1714.6899999999998,3.1904761904761907,0.15,medium
1192,b6e15049...3775,SP,14,1710.37,4.357142857142857,0.07142857142857142,medium
1193,70f84699...7d90,MG,5,1704.4399999999998,4.6,0.0,medium
1194,3a490ba6...a4f0,MG,8,1695.07,4.625,0.0,medium
1195,a414555c...194d,SP,7,1693.59,3.3333333333333335,0.0,medium
1196,a1040efe...a8f5,SP,1,1693.31,5.0,0.0,medium
1197,427165bf...1688,SP,5,1692.9,3.2,0.6,medium
1198,671585f5...0d2b,PR,27,1692.11,4.703703703703703,0.0,medium
1199,b8114f2f...b498,SP,8,1692.03,4.75,0.0,medium
1200,863d2ebc...81d6,RJ,18,1691.17,3.888888888888889,0.17647058823529413,medium
1201,4d232b78...bc0d,MG,5,1689.99,4.4,0.0,medium
1202,9a03a4e9...3f5e,SP,7,1682.2199999999998,3.857142857142857,0.14285714285714285,medium
1203,57c764b4...49f9,SP,29,1681.1100000000001,4.142857142857143,0.14285714285714285,medium
1204,b9ca8e8b...e69f,SP,14,1677.95,4.214285714285714,0.07142857142857142,medium
1205,8ff1a9df...9143,SP,13,1677.81,3.727272727272727,0.0,medium
1206,9f50216b...a842,SP,17,1671.1,4.411764705882353,0.17647058823529413,medium
1207,81336a0f...9e90,SP,16,1670.88,3.875,0.2,medium
1208,4ba52dfe...4f04,SP,11,1667.91,4.363636363636363,0.09090909090909091,medium
1209,542917da...e454,PR,20,1667.0800000000002,4.15,0.05,medium
1210,ec933281...77e8,SP,8,1662.85,5.0,0.0,medium
1211,20cb7c2f...c6a9,PR,32,1660.2799999999997,4.0,0.0967741935483871,medium
1212,c5f7e746...279b,PR,10,1658.92,4.4,0.0,medium
1213,714b9a13...e341,SP,6,1658.09,3.3333333333333335,0.3333333333333333,medium
1214,5145090a...1fbf,PR,4,1657.4499999999998,4.25,0.0,medium
1215,42ef3192...e205,SP,23,1655.9700000000003,4.6521739130434785,0.0,medium
1216,9b522ba7...83cc,SP,4,1655.6499999999999,4.25,0.3333333333333333,medium
1217,f5f46307...fc9b,SC,9,1654.32,4.111111111111111,0.1111111111111111,medium
1218,134285d1...8a4e,SP,3,1653.6299999999997,3.3333333333333335,0.0,medium
1219,128f9bfb...d39a,SP,14,1650.4899999999998,4.714285714285714,0.07692307692307693,medium
1220,b9a03475...800f,PR,10,1644.0800000000002,4.2,0.0,medium
1221,92132353...2bea,SP,15,1642.2000000000003,3.933333333333333,0.2,medium
1222,1dd33b81...aaf4,SP,8,1641.74,3.75,0.125,medium
1223,850857df...ab5a,PR,1,1638.72,5.0,0.0,medium
1224,47648cae...4cbe,SP,3,1632.9900000000002,3.6666666666666665,0.3333333333333333,medium
1225,5a425cc5...f53b,PR,15,1630.1,4.214285714285714,0.07142857142857142,medium
1226,52f9db5c...3202,SP,22,1628.54,4.136363636363637,0.0,medium
1227,2dcf9383...467a,SP,9,1622.44,4.111111111111111,0.2222222222222222,medium
1228,49cdc905...3ff6,SP,5,1622.1100000000001,3.8,0.0,medium
1229,49067458...cbe0,MG,17,1621.5,3.3529411764705883,0.058823529411764705,medium
1230,a5259c14...12bb,RO,8,1621.1299999999999,3.875,0.0,medium
1231,0afccdb8...d56e,MG,25,1613.7800000000002,4.041666666666667,0.08333333333333333,medium
1232,9da1ca0b...abdc,SP,6,1612.0300000000002,3.0,0.3333333333333333,medium
